회사명,거래소코드,회계년도,[U01160000]자본(*)(천원),[U01167200]      *당기순이익(천원),[U01160000]자본(*)(연결)(천원),[U01167200]         *당기순이익(연결)(천원),[U01A600000000]자본(*)(IFRS)(천원),[U01B840000000]당기순이익(손실)(IFRS)(천원),[U01A600000000]자본(*)(IFRS연결)(천원),[U01B840000000]당기순이익(손실)(IFRS연결)(천원)
(주)나인테크,267320,2021/12,25663761.0,-5897271.0,,,25663761.0,-5897271.0,,
(주)나인테크,267320,2022/12,26255033.0,31345.0,28941111.0,31345.0,26255033.0,31345.0,28941111.0,418221.0
(주)남성,4270,2012/12,81342149.0,1286317.0,79934314.0,-6626367.0,81342149.0,1286317.0,79934314.0,-6862343.0
(주)남성,4270,2013/12,81514206.0,1381106.0,78184930.0,-662325.0,81514206.0,1381106.0,78184930.0,-732650.0
(주)남성,4270,2014/12,80188502.0,-700522.0,72641729.0,-3955992.0,80188502.0,-700522.0,72641729.0,-3975359.0
(주)남성,4270,2015/12,82206186.0,1848869.0,70994437.0,-434757.0,82206186.0,1848869.0,70994437.0,-520743.0
(주)남성,4270,2016/12,74053481.0,1360255.0,73385506.0,1360255.0,74053481.0,1360255.0,73385506.0,1327730.0
(주)남성,4270,2017/12,87590384.0,1354923.0,87392856.0,1354923.0,87590384.0,1354923.0,87392856.0,1356665.0
(주)남성,4270,2018/12,83103125.0,-3506408.0,82768164.0,-3506408.0,83103125.0,-3506408.0,82768164.0,-3576375.0
(주)남성,4270,2019/12,86166403.0,-2135357.0,85924082.0,-2135357.0,86166403.0,-2135357.0,85924082.0,-2196177.0
(주)남성,4270,2020/12,75863307.0,-16024531.0,75475869.0,-16002441.0,75863307.0,-16024531.0,75475869.0,-16173812.0
(주)남성,4270,2021/12,118723022.0,7085557.0,118573457.0,7085557.0,118723022.0,7085557.0,118573457.0,7100176.0
(주)남성,4270,2022/12,119683740.0,3192232.0,119499468.0,3192232.0,119683740.0,3192232.0,119499468.0,3167371.0
(주)내츄럴엔도텍,168330,2012/12,8951137.0,4393985.0,,,8951137.0,4393985.0,,
(주)내츄럴엔도텍,168330,2013/12,50779888.0,19279883.0,,,50779888.0,19279883.0,,
(주)내츄럴엔도텍,168330,2014/12,71648115.0,20760517.0,,,71648115.0,20760517.0,,
(주)내츄럴엔도텍,168330,2015/12,49082284.0,-16896629.0,50463160.0,-15516388.0,49082284.0,-16896629.0,50463160.0,-15644528.0
(주)내츄럴엔도텍,168330,2016/12,46208860.0,-12887062.0,47296929.0,-13177152.0,46208860.0,-12887062.0,47296929.0,-13177152.0
(주)내츄럴엔도텍,168330,2017/12,45760762.0,-9645005.0,54719456.0,-8860824.0,45760762.0,-9645005.0,54719456.0,-8860824.0
(주)내츄럴엔도텍,168330,2018/12,34261443.0,-16506112.0,36487302.0,-19499749.0,34261443.0,-16506112.0,36487302.0,-23238141.0
(주)내츄럴엔도텍,168330,2019/12,18938805.0,-15322638.0,20483129.0,-13412620.0,18938805.0,-15322638.0,20483129.0,-16008383.0
(주)내츄럴엔도텍,168330,2020/12,15093900.0,-2165663.0,15821543.0,-1672815.0,15093900.0,-2165663.0,15821543.0,-2997188.0
(주)내츄럴엔도텍,168330,2021/12,43067203.0,-3584114.0,45368197.0,-5078692.0,43067203.0,-3584114.0,45368197.0,-6989131.0
(주)내츄럴엔도텍,168330,2022/12,35168565.0,-9803916.0,36579995.0,-10084058.0,35168565.0,-9803916.0,36579995.0,-10692448.0
(주)네오리진,94860,2012/12,26662888.0,-2791896.0,,,26662888.0,-2791896.0,,
(주)네오리진,94860,2013/12,22428980.0,-12396768.0,,,22428980.0,-12396768.0,,
(주)네오리진,94860,2014/12,11993150.0,-18212371.0,,,11993150.0,-18212371.0,,
(주)네오리진,94860,2015/12,10969912.0,-3377781.0,,,10969912.0,-3377781.0,,
(주)네오리진,94860,2016/12,11809547.0,674598.0,,,11809547.0,674598.0,,
(주)네오리진,94860,2017/12,14601651.0,218915.0,14546111.0,166207.0,14601651.0,218915.0,14546111.0,166207.0
(주)네오리진,94860,2018/12,11789790.0,-3781297.0,,,11789790.0,-3781297.0,,
(주)네오리진,94860,2019/12,10818182.0,-2726564.0,,,10818182.0,-2726564.0,,
(주)네오리진,94860,2020/12,9590147.0,-1800953.0,,,9590147.0,-1800953.0,,
(주)네오리진,94860,2021/12,41815467.0,-2363732.0,42178999.0,-2035253.0,41815467.0,-2363732.0,42178999.0,-2035253.0
(주)네오리진,94860,2022/12,43055730.0,684982.0,38856350.0,-2424973.0,43055730.0,684982.0,38856350.0,-2424973.0
(주)네오셈,253590,2016/12,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,
(주)네오셈,253590,2019/12,37019001.0,-1740980.0,37494457.0,-1569501.0,37019001.0,-1740980.0,37494457.0,-1569501.0
(주)네오셈,253590,2020/12,40538152.0,5220134.0,43229795.0,8075578.0,40538152.0,5220134.0,43229795.0,8075578.0
(주)네오셈,253590,2021/12,45608183.0,3924100.0,50924429.0,5644203.0,45608183.0,3924100.0,50924429.0,5644203.0
(주)네오셈,253590,2022/12,54987127.0,8995294.0,62280244.0,9998739.0,54987127.0,8995294.0,62280244.0,9998739.0
(주)네오이뮨텍,950220,2019/12,116058865.0,-13906173.0,115885823.0,-14102268.0,116058865.0,-14000458.0,115885823.0,-14197883.0
(주)네오이뮨텍,950220,2020/12,84670410.0,-27700359.0,84226680.0,-28080491.0,84670410.0,-30043942.0,84226680.0,-30456235.0
(주)네오이뮨텍,950220,2021/12,167394932.0,-49830184.0,162042429.0,-54366238.0,167394932.0,-48103467.0,162042429.0,-52482337.0
(주)네오이뮨텍,950220,2022/12,122034136.0,-62944497.0,119689261.0,-59253104.0,122034136.0,-64168818.0,119689261.0,-60405625.0
(주)네오크레마,311390,2016/12,14526537.0,1615130.0,,,,,,
(주)네오크레마,311390,2017/12,18745077.0,1136634.0,,,,,,
(주)네오크레마,311390,2018/12,23149846.0,3561554.0,,,23149846.0,3561554.0,,
(주)네오크레마,311390,2019/12,37939688.0,1258938.0,37866534.0,1024521.0,37939688.0,1258938.0,37866534.0,1025691.0
(주)네오크레마,311390,2020/12,40768105.0,2270960.0,39786734.0,1385375.0,40768105.0,2270960.0,39786734.0,1366683.0
(주)네오크레마,311390,2021/12,41762295.0,985190.0,41689421.0,1837216.0,41762295.0,985190.0,41689421.0,1793299.0
(주)네오크레마,311390,2022/12,50054776.0,-888504.0,48745760.0,-769727.0,50054776.0,-888504.0,48745760.0,-779662.0
(주)네오티스,85910,2012/12,60149295.0,4313757.0,,,60149295.0,4313757.0,,
(주)네오티스,85910,2013/12,60510748.0,2230587.0,60663141.0,2270938.0,60510748.0,2230587.0,60663141.0,2426104.0
(주)네오티스,85910,2014/12,63323708.0,2581243.0,63977930.0,2709346.0,63323708.0,2581243.0,63977930.0,3063380.0
(주)네오티스,85910,2015/12,58634491.0,-4379435.0,59903389.0,-3576647.0,58634491.0,-4379435.0,59903389.0,-3593014.0
(주)네오티스,85910,2016/12,56144079.0,-1560928.0,56347189.0,-1586752.0,56144079.0,-1560928.0,56347189.0,-1601111.0
(주)네오티스,85910,2017/12,46102243.0,-7269754.0,46080092.0,-7302078.0,46102243.0,-7269754.0,46080092.0,-7249334.0
(주)네오티스,85910,2018/12,45394703.0,3000159.0,44553303.0,3039292.0,45394703.0,3000159.0,44553303.0,3178419.0
(주)네오티스,85910,2019/12,44318521.0,1372323.0,43683942.0,1353076.0,44318521.0,1372323.0,43683942.0,1456670.0
(주)네오티스,85910,2020/12,42525620.0,152454.0,42234650.0,190142.0,42525620.0,152454.0,42234650.0,370556.0
(주)네오티스,85910,2021/12,55534806.0,4167648.0,74156891.0,5791932.0,55534806.0,4167648.0,74156891.0,7719108.0
(주)네오티스,85910,2022/12,55774188.0,3092460.0,77934212.0,5162400.0,55774188.0,3092460.0,77934212.0,6717066.0
(주)네오펙트,290660,2017/12,-11110120.0,159980.0,-17186680.0,-4389269.0,-11110120.0,159980.0,-17186680.0,-4389269.0
(주)네오펙트,290660,2018/12,34312283.0,-9665824.0,28251461.0,-9634328.0,34312283.0,-9665824.0,28251461.0,-9634328.0
(주)네오펙트,290660,2019/12,17133048.0,-17139135.0,12554669.0,-15844996.0,17133048.0,-17139135.0,12554669.0,-15875139.0
(주)네오펙트,290660,2020/12,28777478.0,-9418220.0,17864565.0,-15007482.0,28777478.0,-9418220.0,17864565.0,-15103130.0
(주)네오펙트,290660,2021/12,25399489.0,-5313052.0,15345904.0,-5044760.0,25399489.0,-5313052.0,15345904.0,-4862621.0
(주)네오펙트,290660,2022/12,18294585.0,-9989321.0,9573827.0,-9621024.0,18294585.0,-9989321.0,9573827.0,-9621945.0
(주)네온테크,306620,2018/12,,,,,,,,
(주)네온테크,306620,2019/12,,,,,,,,
(주)네온테크,306620,2020/12,27760076.0,-5315993.0,28409103.0,-4794942.0,27760076.0,-5315993.0,28409103.0,-4794942.0
(주)네온테크,306620,2021/12,33927547.0,-4878787.0,35087253.0,-4461271.0,33927547.0,-4878787.0,35087253.0,-4461271.0
(주)네온테크,306620,2022/12,43566078.0,-8424614.0,45073270.0,-8023260.0,43566078.0,-8424614.0,45073270.0,-8054815.0
(주)네이블커뮤니케이션즈,153460,2012/12,23527466.0,5755091.0,,,23527466.0,5755091.0,,
(주)네이블커뮤니케이션즈,153460,2013/12,24943154.0,1181896.0,,,24943154.0,1181896.0,,
(주)네이블커뮤니케이션즈,153460,2014/12,24709644.0,512899.0,24713919.0,512899.0,24709644.0,512899.0,24713919.0,487174.0
(주)네이블커뮤니케이션즈,153460,2015/12,25447253.0,393861.0,,,25447253.0,393860.0,,
(주)네이블커뮤니케이션즈,153460,2016/12,33041386.0,150592.0,,,33041386.0,150592.0,,
(주)네이블커뮤니케이션즈,153460,2017/12,26705616.0,-6335770.0,,,26705616.0,-6335770.0,,
(주)네이블커뮤니케이션즈,153460,2018/12,24364215.0,-2345577.0,,,24364215.0,-2345577.0,,
(주)네이블커뮤니케이션즈,153460,2019/12,23991285.0,-372930.0,,,23991285.0,-372930.0,,
(주)네이블커뮤니케이션즈,153460,2020/12,24568068.0,576783.0,,,24568068.0,576783.0,,
(주)네이블커뮤니케이션즈,153460,2021/12,27306229.0,2738161.0,,,27306229.0,2738161.0,,
(주)네이블커뮤니케이션즈,153460,2022/12,32628175.0,5277658.0,,,32628175.0,5277658.0,,
(주)네이처셀,7390,2012/12,8624830.0,-1898931.0,,,8624830.0,-1898931.0,,
(주)네이처셀,7390,2013/12,10771406.0,-3508978.0,,,10771406.0,-3508978.0,,
(주)네이처셀,7390,2014/12,13748504.0,1895130.0,,,13748504.0,1895130.0,,
(주)네이처셀,7390,2015/12,31686993.0,-1335361.0,,,31686993.0,-1335361.0,,
(주)네이처셀,7390,2016/12,34018288.0,-3223414.0,,,34018288.0,-3223414.0,,
(주)네이처셀,7390,2017/12,39481908.0,-460739.0,,,39481908.0,-460739.0,,
(주)네이처셀,7390,2018/12,43128901.0,2234809.0,,,43128901.0,2234809.0,,
(주)네이처셀,7390,2019/12,81888775.0,902009.0,,,81888775.0,902009.0,,
(주)네이처셀,7390,2020/12,62682122.0,-18869662.0,,,62682122.0,-18869662.0,,
(주)네이처셀,7390,2021/12,60845148.0,-32030755.0,,,60845148.0,-32030755.0,,
(주)네이처셀,7390,2022/12,57298814.0,-8090318.0,57158172.0,-6813585.0,57298814.0,-8090318.0,57158172.0,-6813585.0
(주)네패스아크,330860,2019/12,31639881.0,4652733.0,,,31639881.0,4652733.0,,
(주)네패스아크,330860,2020/12,148052324.0,-35149011.0,,,148052324.0,-35149011.0,,
(주)네패스아크,330860,2021/12,200999342.0,24596454.0,,,200999342.0,24596454.0,,
(주)네패스아크,330860,2022/12,256438482.0,25695164.0,,,256438482.0,25695164.0,,
(주)넥스턴바이오사이언스,89140,2012/12,24177393.0,2432506.0,,,24177393.0,2432506.0,,
(주)넥스턴바이오사이언스,89140,2013/12,26451501.0,2843876.0,,,26451501.0,2843876.0,,
(주)넥스턴바이오사이언스,89140,2014/12,29076002.0,3200426.0,,,29076002.0,3200426.0,,
(주)넥스턴바이오사이언스,89140,2015/12,30041235.0,1360343.0,,,30041235.0,1360343.0,,
(주)넥스턴바이오사이언스,89140,2016/12,89891577.0,17172998.0,,,89891577.0,17172998.0,,
(주)넥스턴바이오사이언스,89140,2017/12,91765028.0,6779440.0,,,91765028.0,6779440.0,,
(주)넥스턴바이오사이언스,89140,2018/12,95512901.0,5548998.0,,,95512901.0,5548998.0,,
(주)넥스턴바이오사이언스,89140,2019/12,100158921.0,5757745.0,,,100158921.0,5757745.0,,
(주)넥스턴바이오사이언스,89140,2020/12,96767750.0,-2436286.0,,,96767750.0,-2436286.0,,
(주)넥스턴바이오사이언스,89140,2021/12,95647488.0,-862966.0,92734997.0,-4432725.0,95647488.0,-862966.0,92734997.0,-4432725.0
(주)넥스턴바이오사이언스,89140,2022/12,113309247.0,-1634712.0,108273987.0,-4688261.0,113309247.0,-1634712.0,108273987.0,-4688261.0
(주)넥스트아이,137940,2012/12,28840533.0,4973794.0,29408175.0,4871209.0,28840533.0,4973794.0,29408175.0,4846342.0
(주)넥스트아이,137940,2013/12,33063699.0,4206747.0,33681455.0,4301551.0,33063699.0,4206747.0,33681455.0,4256862.0
(주)넥스트아이,137940,2014/12,36263075.0,3692020.0,36677344.0,3673654.0,36263075.0,3692020.0,36677344.0,3488533.0
(주)넥스트아이,137940,2015/12,37530245.0,2269930.0,38702078.0,2693540.0,37530245.0,2269930.0,38702078.0,3027494.0
(주)넥스트아이,137940,2016/12,58584366.0,1070111.0,65432023.0,2433518.0,58584366.0,1070111.0,65432023.0,3542939.0
(주)넥스트아이,137940,2017/12,65195189.0,-2569261.0,75285830.0,-1823501.0,65195189.0,-2569261.0,75285830.0,-2700789.0
(주)넥스트아이,137940,2018/12,60840445.0,-14184474.0,118773260.0,-7617064.0,60840445.0,-14184474.0,118773260.0,-6984417.0
(주)넥스트아이,137940,2019/12,51324005.0,-8985430.0,111853701.0,-5907559.0,51324005.0,-8985430.0,111853701.0,-3034500.0
(주)넥스트아이,137940,2020/12,107737382.0,53694043.0,120625967.0,42926085.0,107737382.0,53694043.0,120625967.0,41888037.0
(주)넥스트아이,137940,2021/12,96307466.0,-12298898.0,105653376.0,-18254982.0,96307466.0,-12298898.0,105653376.0,-21170340.0
(주)넥스트아이,137940,2022/12,92808097.0,-1592559.0,100740754.0,-4780297.0,92808097.0,-1592559.0,100740754.0,-4084909.0
(주)넥스트칩,396270,2020/12,5726241.0,-13495869.0,,,5726241.0,-13495869.0,,
(주)넥스트칩,396270,2021/12,32687420.0,-21607666.0,,,32687420.0,-21607666.0,,
(주)넥스트칩,396270,2022/12,39823562.0,-27429342.0,,,39823562.0,-27429342.0,,
(주)넥스틴,348210,2014/12,10904661.0,140080.0,,,,,,
(주)넥스틴,348210,2015/12,9774249.0,-3362325.0,,,,,,
(주)넥스틴,348210,2016/12,7297317.0,-3714356.0,,,,,,
(주)넥스틴,348210,2017/12,8660583.0,1363266.0,,,,,,
(주)넥스틴,348210,2018/12,3479955.0,-249146.0,3338202.0,-228843.0,3479955.0,-249146.0,3338202.0,-228843.0
(주)넥스틴,348210,2019/12,1552713.0,-2625057.0,1438365.0,-2597727.0,1552713.0,-2625057.0,1438365.0,-2597727.0
(주)넥스틴,348210,2020/12,45700301.0,14389525.0,45887676.0,14712172.0,45700301.0,14389525.0,45887676.0,14712172.0
(주)넥스틴,348210,2021/12,65636134.0,18251476.0,65627576.0,18074794.0,65636134.0,18251476.0,65627576.0,18074794.0
(주)넥스틴,348210,2022/12,99675752.0,43684546.0,99637662.0,43409751.0,99675752.0,43684546.0,99637662.0,43409751.0
(주)노랑풍선,104620,2012/12,12558509.0,2648080.0,,,,,,
(주)노랑풍선,104620,2013/12,15402505.0,2842806.0,,,,,,
(주)노랑풍선,104620,2014/12,15637830.0,242975.0,,,15733953.0,218745.0,,
(주)노랑풍선,104620,2015/12,19965127.0,4226249.0,,,19965127.0,4226249.0,,
(주)노랑풍선,104620,2016/12,23723017.0,3967889.0,,,23723017.0,3967889.0,,
(주)노랑풍선,104620,2017/12,35680508.0,10435974.0,,,35680508.0,10435974.0,,
(주)노랑풍선,104620,2018/12,40337212.0,4656704.0,40166554.0,4486046.0,40337212.0,4656704.0,40166554.0,4486046.0
(주)노랑풍선,104620,2019/12,56376867.0,-1660509.0,56210886.0,-1655833.0,56376867.0,-1660509.0,56210886.0,-1655833.0
(주)노랑풍선,104620,2020/12,49002720.0,-6421017.0,49356484.0,-5901272.0,49002720.0,-6421017.0,49356484.0,-5901272.0
(주)노랑풍선,104620,2021/12,43216095.0,-10105010.0,43505019.0,-10191296.0,43216095.0,-10105010.0,43505019.0,-10285090.0
(주)노랑풍선,104620,2022/12,32177221.0,-24316355.0,32682264.0,-24078790.0,32177221.0,-24316355.0,32682264.0,-24078790.0
(주)노바렉스,194700,2012/12,17262356.0,3074386.0,,,15542653.0,3272113.0,,
(주)노바렉스,194700,2013/12,20007651.0,3161789.0,,,20007651.0,3161789.0,,
(주)노바렉스,194700,2014/12,24664460.0,5066931.0,,,24664460.0,5066931.0,,
(주)노바렉스,194700,2015/12,36307737.0,9670365.0,,,36307737.0,9670365.0,,
(주)노바렉스,194700,2016/12,44625094.0,9206516.0,44757892.0,9198355.0,44625094.0,9206516.0,44757892.0,9196314.0
(주)노바렉스,194700,2017/12,52374990.0,8567259.0,52338084.0,8104221.0,52374990.0,8567259.0,52338084.0,7952555.0
(주)노바렉스,194700,2018/12,80452379.0,10479899.0,79087526.0,9489908.0,80452379.0,10479899.0,79087526.0,9151951.0
(주)노바렉스,194700,2019/12,93506000.0,14933775.0,91875216.0,14709273.0,93506000.0,14933775.0,91875216.0,14506483.0
(주)노바렉스,194700,2020/12,115737827.0,25514839.0,115989143.0,25145205.0,115737827.0,25514839.0,115989143.0,24999759.0
(주)노바렉스,194700,2021/12,139806036.0,26410861.0,139959043.0,26401396.0,139806036.0,26410861.0,139959043.0,26312552.0
(주)노바렉스,194700,2022/12,181334368.0,20061905.0,181367112.0,19985524.0,181334368.0,20061905.0,181367112.0,19941642.0
(주)노바텍,285490,2017/12,15892171.0,3992076.0,15875320.0,3975223.0,15892171.0,3992076.0,15875320.0,3975223.0
(주)노바텍,285490,2018/12,31029976.0,6735210.0,31137571.0,6867267.0,31029976.0,6735210.0,31137571.0,6867267.0
(주)노바텍,285490,2019/12,42036799.0,5445767.0,33365609.0,4894134.0,42036799.0,5445767.0,33365609.0,5493009.0
(주)노바텍,285490,2020/12,57989387.0,5015020.0,84352189.0,21967401.0,57989387.0,5015020.0,84352189.0,27120977.0
(주)노바텍,285490,2021/12,55831034.0,7705300.0,124496629.0,40550725.0,55831034.0,7705300.0,124496629.0,34694007.0
(주)노바텍,285490,2022/12,57601159.0,8416401.0,132861196.0,16602852.0,57601159.0,8416401.0,132861196.0,14263730.0
(주)노블엠앤비,106520,2012/12,44692664.0,9129624.0,42755691.0,7906235.0,44692664.0,9129624.0,42755691.0,7906235.0
(주)노블엠앤비,106520,2013/12,61530814.0,15474487.0,60948749.0,17180083.0,61530814.0,15474487.0,60948749.0,17180083.0
(주)노블엠앤비,106520,2014/12,54123615.0,-6355661.0,55024983.0,-4693738.0,54123615.0,-6355661.0,55024983.0,-4693738.0
(주)노블엠앤비,106520,2015/12,78455103.0,-11029188.0,86718397.0,-11990006.0,78455103.0,-11029188.0,86718397.0,-12191197.0
(주)노블엠앤비,106520,2016/12,53762368.0,-53658104.0,67982025.0,-47905985.0,53762368.0,-53658104.0,67982025.0,-48675871.0
(주)노블엠앤비,106520,2017/12,53060061.0,-28548691.0,60546255.0,-24175630.0,53060061.0,-28548691.0,60546255.0,-26087212.0
(주)노블엠앤비,106520,2018/12,29162019.0,-42255446.0,37094386.0,-38571020.0,29162019.0,-42255446.0,37094386.0,-41279668.0
(주)노블엠앤비,106520,2019/12,43168275.0,-11980056.0,49286137.0,-10967405.0,43168275.0,-11980056.0,49286137.0,-13979836.0
(주)노블엠앤비,106520,2020/12,7779585.0,-51562600.0,11609507.0,-49000354.0,7779585.0,-51562600.0,11609507.0,-51534072.0
(주)노블엠앤비,106520,2021/12,37701098.0,-21869801.0,44446843.0,-17890746.0,37701098.0,-21869801.0,44446843.0,-20797394.0
(주)노블엠앤비,106520,2022/12,35565584.0,-40684852.0,48505832.0,-44449560.0,35565584.0,-40684852.0,48505832.0,-45737799.0
(주)녹원씨엔아이,65560,2012/12,5888379.0,-6866524.0,8474463.0,-5254181.0,5888379.0,-6866524.0,8474463.0,-4716733.0
(주)녹원씨엔아이,65560,2013/12,4811817.0,-4121071.0,5869139.0,-5678489.0,4811817.0,-4121071.0,5869139.0,-5649832.0
(주)녹원씨엔아이,65560,2014/12,12176935.0,-3579800.0,12656555.0,-4686634.0,12176935.0,-3579800.0,12656555.0,-5026045.0
(주)녹원씨엔아이,65560,2015/12,12640235.0,-13401601.0,18254623.0,-13683600.0,12640235.0,-13401601.0,18254623.0,-13827215.0
(주)녹원씨엔아이,65560,2016/12,9795597.0,-11377390.0,9748017.0,-11030251.0,9795597.0,-11377390.0,9748017.0,-11030251.0
(주)녹원씨엔아이,65560,2017/12,41301061.0,-7298649.0,48661258.0,427241.0,41301061.0,-7298649.0,48661258.0,427241.0
(주)녹원씨엔아이,65560,2018/12,72108417.0,3375886.0,76724652.0,6203820.0,72108417.0,3375886.0,76724652.0,6203820.0
(주)녹원씨엔아이,65560,2019/12,63328984.0,-8666729.0,68606755.0,-9154372.0,63328984.0,-8666729.0,68606755.0,-9154372.0
(주)녹원씨엔아이,65560,2020/12,60810223.0,-14982758.0,76233253.0,-6798701.0,60810223.0,-14982758.0,76233253.0,-8894526.0
(주)녹원씨엔아이,65560,2021/12,25837861.0,-33997620.0,39930776.0,-42349269.0,25837861.0,-33997620.0,39930776.0,-38584234.0
(주)녹원씨엔아이,65560,2022/12,45489956.0,-18902728.0,46827246.0,-26381079.0,45489956.0,-18902728.0,46827246.0,-25939701.0
(주)누리플랜,69140,2012/12,27934088.0,-1323904.0,27557566.0,-1159803.0,27934088.0,-1323904.0,27557566.0,-1159928.0
(주)누리플랜,69140,2013/12,26294483.0,-3219792.0,26294482.0,-3219792.0,26294483.0,-3219792.0,26294482.0,-3219792.0
(주)누리플랜,69140,2014/12,16672116.0,-9825220.0,,,16672116.0,-9825220.0,,
(주)누리플랜,69140,2015/12,17264132.0,483503.0,,,17264132.0,483503.0,,
(주)누리플랜,69140,2016/12,19393010.0,2371420.0,,,19393010.0,2371420.0,,
(주)누리플랜,69140,2017/12,20855180.0,28437.0,20926164.0,28437.0,20855180.0,28437.0,20926164.0,-13777.0
(주)누리플랜,69140,2018/12,22081214.0,373154.0,22279596.0,526673.0,22081214.0,373154.0,22279596.0,369979.0
(주)누리플랜,69140,2019/12,23602806.0,-3518129.0,27359579.0,-3515906.0,23602806.0,-3518129.0,27359579.0,-3243838.0
(주)누리플랜,69140,2020/12,34276545.0,2908818.0,38451422.0,2913264.0,34276545.0,2908818.0,38451422.0,3536478.0
