회사명,거래소코드,회계년도,영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원)
(주)대성파인텍,104040,2016/12,6016379,-7902928,5518400
(주)대성파인텍,104040,2017/12,5667108,-19674856,11644026
(주)대성파인텍,104040,2018/12,1250704,-7333096,3505555
(주)대성파인텍,104040,2019/12,2661421,-2766599,-852610
(주)대성파인텍,104040,2020/12,1187443,5055356,-5875647
(주)대성파인텍,104040,2021/12,2373587,1674578,-5133060
(주)대성파인텍,104040,2022/12,-584645,-4609159,-1289347
(주)대성하이텍,129920,2022/12,-5188234,-1943859,14844300
(주)대유,290380,2018/12,4306823,-21727046,25752374
(주)대유,290380,2019/12,6003560,-13375241,-2350172
(주)대유,290380,2020/12,6075816,17456185,14681697
(주)대유,290380,2021/12,3872769,-52298756,12223179
(주)대유,290380,2022/12,361227,-35018955,42388687
(주)대창솔루션,096350,2012/12,7501683,-9438755,-193286
(주)대창솔루션,096350,2013/12,-5772787,14003597,360981
(주)대창솔루션,096350,2014/12,-778657,-2170031,2492933
(주)대창솔루션,096350,2015/12,397657,-11729070,2165777
(주)대창솔루션,096350,2016/12,-5192440,-2190320,4732282
(주)대창솔루션,096350,2017/12,-2538775,-535165,2980267
(주)대창솔루션,096350,2018/12,-10810615,-10238753,24168034
(주)대창솔루션,096350,2019/12,-912462,197529,1935568
(주)대창솔루션,096350,2020/12,343789,-2760636,-2281684
(주)대창솔루션,096350,2021/12,-3254451,3334883,-200546
(주)대창솔루션,096350,2022/12,1107840,5117889,-5159876
(주)대한과학,131220,2012/12,713807,-2220341,-38242
(주)대한과학,131220,2013/12,-1464004,-1874657,3405873
(주)대한과학,131220,2014/12,2326507,-3058929,1275948
(주)대한과학,131220,2015/12,513271,-626635,-440862
(주)대한과학,131220,2016/12,4950964,286062,-3141347
(주)대한과학,131220,2017/12,3719501,-503699,-5144579
(주)대한과학,131220,2018/12,2340957,-1305418,-166692
(주)대한과학,131220,2019/12,907114,-715382,-80379
(주)대한과학,131220,2020/12,3216341,-798213,-1177393
(주)대한과학,131220,2021/12,2052681,-3287073,1341438
(주)대한과학,131220,2022/12,2503978,-2479262,24996
(주)더 미동,161570,2013/12,2937170,-24035326,13399689
(주)더 미동,161570,2014/12,1752481,157796,-195147
(주)더 미동,161570,2015/12,1156272,-19137707,20341018
(주)더 미동,161570,2016/12,-2410385,10073587,-1668998
(주)더 미동,161570,2017/12,3732127,37538,0
(주)더 미동,161570,2018/12,387706,-2953195,0
(주)더 미동,161570,2019/12,-17274,-4996133,-42300
(주)더 미동,161570,2020/12,778937,-2952702,-42300
(주)더 미동,161570,2021/12,-333016,-6832869,6454437
(주)더 미동,161570,2022/12,1167920,-5516764,2936070
(주)더블유에스아이,299170,2018/12,,,
(주)더블유에스아이,299170,2019/12,,,
(주)더블유에스아이,299170,2020/12,220543,-615123,-177364
(주)더블유에스아이,299170,2021/12,6310116,-4454237,18089543
(주)더블유에스아이,299170,2022/12,4654561,-15947834,-215214
(주)더코디,224060,2015/12,2213052,-979788,2556543
(주)더코디,224060,2016/12,-7536510,-29701679,43654452
(주)더코디,224060,2017/12,2519788,-212923,-47058
(주)더코디,224060,2018/12,-2861650,-34963843,39963321
(주)더코디,224060,2019/12,1840723,-16072113,4270388
(주)더코디,224060,2020/12,-1606507,-221219,2159594
(주)더코디,224060,2021/12,-2376199,-3582093,4692033
(주)더코디,224060,2022/12,-9060739,7125776,3376948
(주)덕산테코피아,317330,2019/12,13045823,-77262493,68441327
(주)덕산테코피아,317330,2020/12,16582199,-19014051,-2212726
(주)덕산테코피아,317330,2021/12,22098150,-29896873,45740556
(주)덕산테코피아,317330,2022/12,15919474,-55716569,19711772
(주)덕성,004830,2012/12,3823815,-5869770,3400214
(주)덕성,004830,2013/12,3253051,-6568179,3112810
(주)덕성,004830,2014/12,4694523,-1959659,-3280685
(주)덕성,004830,2015/12,5833621,-2888201,-3999105
(주)덕성,004830,2016/12,420635,-6524212,5469357
(주)덕성,004830,2017/12,6491697,-6064988,1749990
(주)덕성,004830,2018/12,537629,-2141280,-1115547
(주)덕성,004830,2019/12,3936308,-1821181,-1649793
(주)덕성,004830,2020/12,3138334,-291432,1153624
(주)덕성,004830,2021/12,6781883,-21697992,10511805
(주)덕성,004830,2022/12,9587428,-7098589,-675549
(주)덱스터스튜디오,206560,2015/12,4302494,-13987441,52162320
(주)덱스터스튜디오,206560,2016/12,3997212,-35374633,-2403929
(주)덱스터스튜디오,206560,2017/12,-13945434,-9929577,28356398
(주)덱스터스튜디오,206560,2018/12,14404166,1217792,-10943702
(주)덱스터스튜디오,206560,2019/12,8071846,-6772292,-13408411
(주)덱스터스튜디오,206560,2020/12,16215669,-12900576,3460161
(주)덱스터스튜디오,206560,2021/12,2999471,-4664812,-865890
(주)덱스터스튜디오,206560,2022/12,-2161839,17400969,-1540331
(주)덴티스,261200,2017/12,,,
(주)덴티스,261200,2018/12,,,
(주)덴티스,261200,2019/12,,,
(주)덴티스,261200,2020/12,-3779339,545760,331152
(주)덴티스,261200,2021/12,423866,-14838839,17102449
(주)덴티스,261200,2022/12,6380464,-5239599,683596
(주)동방선기,099410,2012/12,-294339,-1228256,3085674
(주)동방선기,099410,2013/12,2585390,-6757660,5480426
(주)동방선기,099410,2014/12,1469411,1778932,-7578392
(주)동방선기,099410,2015/12,4022404,-168468,-2537136
(주)동방선기,099410,2016/12,2187730,4304177,-6971872
(주)동방선기,099410,2017/12,762625,6111330,-998137
(주)동방선기,099410,2018/12,11978,-7302621,734539
(주)동방선기,099410,2019/12,-2020831,1773928,438489
(주)동방선기,099410,2020/12,-1143871,1211416,102006
(주)동방선기,099410,2021/12,3264510,255426,-144245
(주)동방선기,099410,2022/12,-395638,-7131118,7934080
(주)동운아나텍,094170,2015/12,9161849,-6148305,1043800
(주)동운아나텍,094170,2016/12,-62783,-1722568,-807448
(주)동운아나텍,094170,2017/12,326861,-4334796,2358268
(주)동운아나텍,094170,2018/12,-4240453,-136841,7572667
(주)동운아나텍,094170,2019/12,-7451057,7393193,1817812
(주)동운아나텍,094170,2020/12,-9255390,-1710182,13437300
(주)동운아나텍,094170,2021/12,-9445620,-1820360,2983995
(주)동운아나텍,094170,2022/12,575637,-896692,4606027
(주)동일기연,032960,2012/12,7657212,-2643606,-4089632
(주)동일기연,032960,2013/12,8097081,-1595452,-199815
(주)동일기연,032960,2014/12,8799765,-11952136,-139038
(주)동일기연,032960,2015/12,3321095,10683525,-10802406
(주)동일기연,032960,2016/12,5992449,-4307241,-1205974
(주)동일기연,032960,2017/12,1992658,-6738247,-1205292
(주)동일기연,032960,2018/12,2160254,10421516,-8121074
(주)동일기연,032960,2019/12,5908116,-4585896,-6100694
(주)동일기연,032960,2020/12,5994030,1423137,-287259
(주)동일기연,032960,2021/12,2958932,-6718967,-187930
(주)동일기연,032960,2022/12,4048702,-7030329,-252149
(주)듀오백,073190,2012/12,675215,-99444,-1164506
(주)듀오백,073190,2013/12,-558335,241074,-346586
(주)듀오백,073190,2014/12,-150598,1394818,0
(주)듀오백,073190,2015/12,-1729285,1284598,0
(주)듀오백,073190,2016/12,-3909085,2939702,0
(주)듀오백,073190,2017/12,-81964,1930653,0
(주)듀오백,073190,2018/12,-1099208,-563041,0
(주)듀오백,073190,2019/12,-543155,319795,-325376
(주)듀오백,073190,2020/12,4331172,14155,-456600
(주)듀오백,073190,2021/12,-3497727,-289334,-509257
(주)듀오백,073190,2022/12,-1192507,-738606,2165743
(주)드래곤플라이,030350,2012/12,9420075,-20757806,11884422
(주)드래곤플라이,030350,2013/12,6580064,-8169125,1778795
(주)드래곤플라이,030350,2014/12,2244250,-3526159,2903139
(주)드래곤플라이,030350,2015/12,2116194,-2465099,-729609
(주)드래곤플라이,030350,2016/12,1666472,-5315058,7807354
(주)드래곤플라이,030350,2017/12,-5273494,5089367,-5220666
(주)드래곤플라이,030350,2018/12,-8897284,39079117,-20395119
(주)드래곤플라이,030350,2019/12,-1488095,-1941991,-776067
(주)드래곤플라이,030350,2020/12,932897,-7136119,9438540
(주)드래곤플라이,030350,2021/12,-4172247,-24116102,43351860
(주)드래곤플라이,030350,2022/12,-6872663,-9384573,11633662
(주)드림시큐리티,203650,2014/12,,,
(주)드림시큐리티,203650,2015/12,,,
(주)드림시큐리티,203650,2016/12,,,
(주)드림시큐리티,203650,2017/12,-1542355,6722457,-4681528
(주)드림시큐리티,203650,2018/12,3031248,-789142,0
(주)드림시큐리티,203650,2019/12,3227624,-54250587,47861384
(주)드림시큐리티,203650,2020/12,1781181,812822,3029122
(주)드림시큐리티,203650,2021/12,7208895,-50797420,46549169
(주)드림시큐리티,203650,2022/12,4789741,-11992607,-660166
(주)디모아,016670,2012/12,-608105,-6634990,4417879
(주)디모아,016670,2013/12,5354699,-6151045,99999
(주)디모아,016670,2014/12,4089525,-3039496,4185466
(주)디모아,016670,2015/12,13506575,7035977,1976365
(주)디모아,016670,2016/12,-2199941,-13025898,9957526
(주)디모아,016670,2017/12,787809,-4607122,0
(주)디모아,016670,2018/12,-168883,-3101013,0
(주)디모아,016670,2019/12,-836325,-3931520,-160318
(주)디모아,016670,2020/12,-745636,-77845673,67289413
(주)디모아,016670,2021/12,-3393287,20198757,-18615336
(주)디모아,016670,2022/12,1892758,14948218,-1689048
(주)디바이스이엔지,187870,2017/12,-7467225,-383298,14408242
(주)디바이스이엔지,187870,2018/12,6880669,-6228044,-8717467
(주)디바이스이엔지,187870,2019/12,21177567,-5223951,-2231265
(주)디바이스이엔지,187870,2020/12,35913666,-4017680,4643838
(주)디바이스이엔지,187870,2021/12,22308636,-6795404,15810694
(주)디바이스이엔지,187870,2022/12,-423819,-78733865,-4567433
(주)디스플레이테크,066670,2012/12,26585344,-33549100,16926840
(주)디스플레이테크,066670,2013/12,-38737029,-8355555,38468847
(주)디스플레이테크,066670,2014/12,43686851,-4320861,-28252425
(주)디스플레이테크,066670,2015/12,48955472,-18734823,-28296035
(주)디스플레이테크,066670,2016/12,-9249009,8762700,-12373720
(주)디스플레이테크,066670,2017/12,7954625,-2732931,-10775395
(주)디스플레이테크,066670,2018/12,28657232,-7928301,-7682726
(주)디스플레이테크,066670,2019/12,8884920,-10532840,-2205557
(주)디스플레이테크,066670,2020/12,13697235,293978,-5479423
(주)디스플레이테크,066670,2021/12,-5164255,21753587,-4899208
(주)디스플레이테크,066670,2022/12,2750067,-24362244,-1301238
(주)디알젬,263690,2018/12,2141095,-1137982,3445913
(주)디알젬,263690,2019/12,3006309,-3893123,3264702
(주)디알젬,263690,2020/12,10016779,-6755264,-1477178
(주)디알젬,263690,2021/12,10378777,-7846951,-4108635
(주)디알젬,263690,2022/12,7516472,-8108588,18016845
(주)디알텍,214680,2015/12,,,
(주)디알텍,214680,2016/12,-6938894,6128225,657720
(주)디알텍,214680,2017/12,-2534014,-5046551,7185715
(주)디알텍,214680,2018/12,2667206,-3845764,1451187
(주)디알텍,214680,2019/12,5323705,-6432594,12589640
(주)디알텍,214680,2020/12,-515594,-19348863,22715684
(주)디알텍,214680,2021/12,63137,-3500119,-2177585
(주)디알텍,214680,2022/12,6025742,-14182353,10675858
(주)디앤씨미디어,263720,2017/12,3511343,-21373422,20629835
(주)디앤씨미디어,263720,2018/12,5177082,-1978237,0
(주)디앤씨미디어,263720,2019/12,6732624,-6903559,97704
(주)디앤씨미디어,263720,2020/12,12211092,-6676946,-2546941
(주)디앤씨미디어,263720,2021/12,-2139906,-3629471,-128620
(주)디앤씨미디어,263720,2022/12,144701,-1979728,-636100
(주)디에스앤엘,141020,2013/12,-3184140,-1740538,4449259
(주)디에스앤엘,141020,2014/12,-4193020,-8597015,15100001
(주)디에스앤엘,141020,2015/12,447940,3181383,-600000
(주)디에스앤엘,141020,2016/12,-9260318,-18585325,21093714
(주)디에스앤엘,141020,2017/12,-9931766,10595430,7867267
(주)디에스앤엘,141020,2018/12,-25023458,-14403803,45974340
(주)디에스앤엘,141020,2019/12,-5728064,-31069840,22755579
(주)디에스앤엘,141020,2020/12,1433628,-15258368,12821132
(주)디에스앤엘,141020,2021/12,-5552738,25560,7951000
(주)디에스앤엘,141020,2022/12,-3115737,-9199016,10022173
(주)디에스이엔,065150,2012/12,19341982,5093319,-22847915
(주)디에스이엔,065150,2013/12,3723712,-3642759,-1215915
(주)디에스이엔,065150,2014/12,334603,-9621210,17368671
(주)디에스이엔,065150,2015/12,-3590796,-24374984,17822746
(주)디에스이엔,065150,2016/12,-7651309,-6673983,14000000
(주)디에스이엔,065150,2017/12,-11528011,29840649,-17952633
(주)디에스이엔,065150,2018/12,-1459985,24549969,-19383667
(주)디에스이엔,065150,2019/12,-1221905,-3000884,4688218
(주)디에스이엔,065150,2020/12,-7167347,1880289,18938550
(주)디에스이엔,065150,2021/12,-2269670,-14253292,3489052
(주)디에스이엔,065150,2022/12,-13455927,4629251,6744114
(주)디에스케이,109740,2012/12,243876,-174850,-1082208
(주)디에스케이,109740,2013/12,11433942,-6442355,-1614042
(주)디에스케이,109740,2014/12,5304996,-1226436,-712493
(주)디에스케이,109740,2015/12,486334,-1053848,427507
(주)디에스케이,109740,2016/12,6191665,-44178642,39932584
(주)디에스케이,109740,2017/12,8389495,-355612,43664718
(주)디에스케이,109740,2018/12,12954619,-14337009,-4990079
(주)디에스케이,109740,2019/12,-344408,-31171040,-2515155
(주)디에스케이,109740,2020/12,14094012,-23453798,-2684768
(주)디에스케이,109740,2021/12,4274111,-15119120,13303779
(주)디에스케이,109740,2022/12,7964150,-2347024,3448956
(주)디에이테크놀로지,196490,2014/12,6490703,-1415686,8743356
(주)디에이테크놀로지,196490,2015/12,1931096,-13588355,3104480
(주)디에이테크놀로지,196490,2016/12,-9310134,-6668590,20967228
(주)디에이테크놀로지,196490,2017/12,-2507938,-12415638,8037146
(주)디에이테크놀로지,196490,2018/12,1064649,-57344533,89804608
(주)디에이테크놀로지,196490,2019/12,18221940,-27183386,-14295352
(주)디에이테크놀로지,196490,2020/12,-11689260,-23733851,28705701
(주)디에이테크놀로지,196490,2021/12,-10012723,-18993389,29355648
(주)디에이테크놀로지,196490,2022/12,-14777683,14839214,-8407812
(주)디엔에이링크,127120,2012/12,-783150,-7893915,9014533
(주)디엔에이링크,127120,2013/12,-277963,-1125853,-935104
(주)디엔에이링크,127120,2014/12,-143136,1503540,-754240
(주)디엔에이링크,127120,2015/12,-2833153,-14078451,20873151
(주)디엔에이링크,127120,2016/12,-3339377,-1261450,1573140
(주)디엔에이링크,127120,2017/12,-2310658,5980261,-1573140
(주)디엔에이링크,127120,2018/12,-1425254,-6142070,11877010
(주)디엔에이링크,127120,2019/12,-415072,-3413815,103831
(주)디엔에이링크,127120,2020/12,1176125,547253,28209340
(주)디엔에이링크,127120,2021/12,-5853915,-23871356,-1601494
(주)디엔에이링크,127120,2022/12,1150352,-3224800,6681476
(주)디엔에프,092070,2012/12,786135,-13956772,12567213
(주)디엔에프,092070,2013/12,-190147,-1349044,2047576
(주)디엔에프,092070,2014/12,15698799,-3573017,-7431217
(주)디엔에프,092070,2015/12,17449331,-11796113,-3502199
(주)디엔에프,092070,2016/12,12735185,-20206630,6546346
(주)디엔에프,092070,2017/12,20820113,-11959872,-5986715
(주)디엔에프,092070,2018/12,8118534,-12693560,1864192
(주)디엔에프,092070,2019/12,3927776,-4942101,-2722979
(주)디엔에프,092070,2020/12,17090207,-8170975,1792290
(주)디엔에프,092070,2021/12,7773890,-29394681,15375517
(주)디엔에프,092070,2022/12,1092946,-3728900,-2482478
(주)디오,039840,2012/12,7702243,-4841027,-356467
(주)디오,039840,2013/12,-3376545,-1799997,2060100
(주)디오,039840,2014/12,-892083,-2502784,3256942
(주)디오,039840,2015/12,14644323,-781793,-13194221
(주)디오,039840,2016/12,11005318,-9441764,1537451
(주)디오,039840,2017/12,3218499,-13930094,12671291
(주)디오,039840,2018/12,-403020,-17336272,21367331
(주)디오,039840,2019/12,8670989,-36458240,25522776
(주)디오,039840,2020/12,27909754,-23972896,27614120
(주)디오,039840,2021/12,5257111,-5284575,-14187801
(주)디오,039840,2022/12,14277902,-31843196,5417672
(주)디와이디,219550,2015/12,,,
(주)디와이디,219550,2016/12,,,
(주)디와이디,219550,2017/12,5577958,-312926,0
(주)디와이디,219550,2018/12,1492008,6130895,-15003089
(주)디와이디,219550,2019/12,-4386056,-18174166,17716644
(주)디와이디,219550,2020/12,60378,14520581,-12629660
(주)디와이디,219550,2021/12,-4869825,-53957470,55745910
(주)디와이디,219550,2022/12,-4690729,-31444920,37785230
(주)디이엔티,079810,2012/12,4915565,-9241322,-205078
(주)디이엔티,079810,2013/12,118098,735067,80000
(주)디이엔티,079810,2014/12,-597224,-1145562,-30000
(주)디이엔티,079810,2015/12,873928,-5825987,6450000
(주)디이엔티,079810,2016/12,-16304896,-2740951,14823446
(주)디이엔티,079810,2017/12,6452754,-13512517,13917001
(주)디이엔티,079810,2018/12,-11568948,1661314,2870367
(주)디이엔티,079810,2019/12,-939450,5671475,-6703102
(주)디이엔티,079810,2020/12,-3951946,331052,14073965
(주)디이엔티,079810,2021/12,-4588894,-64232,-192454
(주)디이엔티,079810,2022/12,11315004,-3116908,10942329
(주)디지아이,043360,2012/12,849421,-890227,209240
(주)디지아이,043360,2013/12,-548178,1495536,-929096
(주)디지아이,043360,2014/12,-514184,672491,-471431
(주)디지아이,043360,2015/12,-784779,2301275,-842488
(주)디지아이,043360,2016/12,9884,-618732,-462589
(주)디지아이,043360,2017/12,1322382,-809346,-512995
(주)디지아이,043360,2018/12,229286,700436,-773065
(주)디지아이,043360,2019/12,-214629,414676,-2083
(주)디지아이,043360,2020/12,216480,6376358,679780
(주)디지아이,043360,2021/12,213764,4416103,-56621
(주)디지아이,043360,2022/12,2389502,-648853,-682776
(주)디지캡,197140,2018/12,2914598,-9790997,4683061
(주)디지캡,197140,2019/12,2700355,-7418209,6960336
