회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),[U01D100000000]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS),감사의견코드(IFRS)(백만원)
(주)아이컴포넌트,059100,2019/12,-2.43,1536,UQ
(주)아이컴포넌트,059100,2020/12,3.6,4032,UQ
(주)아이컴포넌트,059100,2021/12,6.34,4433,UQ
(주)아이컴포넌트,059100,2022/12,6.5,9623,UQ
(주)아이퀘스트,262840,2021/12,205.73,7101,UQ
(주)아이퀘스트,262840,2022/12,423.75,8648,UQ
(주)아이톡시,052770,2012/12,0.07,-2219,UQ
(주)아이톡시,052770,2013/12,8.95,1780,UQ
(주)아이톡시,052770,2014/12,-6.07,3795,UQ
(주)아이톡시,052770,2015/12,7.41,8357,UQ
(주)아이톡시,052770,2016/12,-1.76,-439,UQ
(주)아이톡시,052770,2017/12,-19.36,-687,UQ
(주)아이톡시,052770,2018/12,-23.01,-4023,DU
(주)아이톡시,052770,2019/12,-15.63,-4538,UQ
(주)아이톡시,052770,2020/12,1.15,-2190,UQ
(주)아이톡시,052770,2021/12,-12.15,-4359,UQ
(주)아이톡시,052770,2022/12,1.9,-1956,UQ
(주)아이티아이즈,372800,2021/12,-9.87,-8010,UQ
(주)아이티아이즈,372800,2022/12,-80.32,-5782,UQ
(주)아이티엑스에이아이,099520,2012/12,1.09,-1692,UQ
(주)아이티엑스에이아이,099520,2013/12,3.64,3258,UQ
(주)아이티엑스에이아이,099520,2014/12,-4.69,4909,UQ
(주)아이티엑스에이아이,099520,2015/12,-22.96,-2467,UQ
(주)아이티엑스에이아이,099520,2016/12,-8.77,1640,UQ
(주)아이티엑스에이아이,099520,2017/12,1.01,-3932,UQ
(주)아이티엑스에이아이,099520,2018/12,-11.62,458,UQ
(주)아이티엑스에이아이,099520,2019/12,-7.96,-618,UQ
(주)아이티엑스에이아이,099520,2020/12,-7.82,-7001,UQ
(주)아이티엑스에이아이,099520,2021/12,-3.5,-7051,UQ
(주)아이티엑스에이아이,099520,2022/12,15.65,2574,UQ
(주)아이패밀리에스씨,114840,2021/12,213.07,1146,UQ
(주)아이패밀리에스씨,114840,2022/12,33.44,7348,UQ
(주)아즈텍더블유비이,032080,2012/12,1.87,5750,UQ
(주)아즈텍더블유비이,032080,2013/12,-1.94,3812,UQ
(주)아즈텍더블유비이,032080,2014/12,2.56,7569,UQ
(주)아즈텍더블유비이,032080,2015/12,7.99,3299,UQ
(주)아즈텍더블유비이,032080,2016/12,26.61,622,UQ
(주)아즈텍더블유비이,032080,2017/12,-23.17,4871,UQ
(주)아즈텍더블유비이,032080,2018/12,7.71,5899,UQ
(주)아즈텍더블유비이,032080,2019/12,7.9,-2226,UQ
(주)아즈텍더블유비이,032080,2020/12,-4.69,3050,UQ
(주)아즈텍더블유비이,032080,2021/12,-0.48,5511,UQ
(주)아즈텍더블유비이,032080,2022/12,1.39,4032,UQ
(주)아진엑스텍,059120,2014/12,16.82,2889,UQ
(주)아진엑스텍,059120,2015/12,204.76,2228,UQ
(주)아진엑스텍,059120,2016/12,18.26,873,UQ
(주)아진엑스텍,059120,2017/12,16.35,2786,UQ
(주)아진엑스텍,059120,2018/12,140.12,7051,UQ
(주)아진엑스텍,059120,2019/12,79,3450,UQ
(주)아진엑스텍,059120,2020/12,21.48,4408,UQ
(주)아진엑스텍,059120,2021/12,198.46,3138,UQ
(주)아진엑스텍,059120,2022/12,68.51,-1904,UQ
(주)아톤,158430,2019/12,21.22,1451,UQ
(주)아톤,158430,2020/12,245.56,5656,UQ
(주)아톤,158430,2021/12,18.94,6119,UQ
(주)아톤,158430,2022/12,4.85,10317,UQ
(주)안트로젠,065660,2016/12,999999999,-131,UQ
(주)안트로젠,065660,2017/12,3.21,671,UQ
(주)안트로젠,065660,2018/12,-1.53,-1505,UQ
(주)안트로젠,065660,2019/12,-2.66,-1649,UQ
(주)안트로젠,065660,2020/12,-11.77,-4415,UQ
(주)안트로젠,065660,2021/12,-2.11,-3045,UQ
(주)안트로젠,065660,2022/12,-2.74,-1975,UQ
(주)알로이스,297570,2018/12,,,UQ
(주)알로이스,297570,2019/12,42.24,-1140,UQ
(주)알로이스,297570,2020/12,49.14,6087,UQ
(주)알로이스,297570,2021/12,31.24,1611,UQ
(주)알로이스,297570,2022/12,6.4,846,UQ
(주)알비더블유,361570,2021/12,32.59,-5871,UQ
(주)알비더블유,361570,2022/12,4.26,613,UQ
(주)알에프세미,096610,2012/12,9.09,8262,UQ
(주)알에프세미,096610,2013/12,11.76,10233,UQ
(주)알에프세미,096610,2014/12,4,5642,UQ
(주)알에프세미,096610,2015/12,4.02,11217,UQ
(주)알에프세미,096610,2016/12,4.77,7857,UQ
(주)알에프세미,096610,2017/12,1.19,1529,UQ
(주)알에프세미,096610,2018/12,0.49,3631,UQ
(주)알에프세미,096610,2019/12,-0.4,-1819,UQ
(주)알에프세미,096610,2020/12,-11.47,-2583,UQ
(주)알에프세미,096610,2021/12,-6.88,-6081,UQ
(주)알에프세미,096610,2022/12,-4.02,-641,UQ
(주)알엔투테크놀로지,148250,2016/12,9.56,2868,UQ
(주)알엔투테크놀로지,148250,2017/12,4.3,818,UQ
(주)알엔투테크놀로지,148250,2018/12,2.69,4258,UQ
(주)알엔투테크놀로지,148250,2019/12,4.52,3740,UQ
(주)알엔투테크놀로지,148250,2020/12,5.5,3813,UQ
(주)알엔투테크놀로지,148250,2021/12,1.27,6175,UQ
(주)알엔투테크놀로지,148250,2022/12,0.4,5712,UQ
(주)알체라,347860,2020/12,-158.28,-5465,UQ
(주)알체라,347860,2021/12,-13.83,-7242,UQ
(주)알체라,347860,2022/12,-4.21,-11973,UQ
(주)알테오젠,196170,2014/12,6.28,2054,UQ
(주)알테오젠,196170,2015/12,12.38,2166,UQ
(주)알테오젠,196170,2016/12,999999999,-3138,UQ
(주)알테오젠,196170,2017/12,999999999,-4391,UQ
(주)알테오젠,196170,2018/12,999999999,-8189,UQ
(주)알테오젠,196170,2019/12,201.12,12239,UQ
(주)알테오젠,196170,2020/12,1239.66,7184,UQ
(주)알테오젠,196170,2021/12,-987.17,-1300,UQ
(주)알테오젠,196170,2022/12,-4859.67,-11795,UQ
(주)알톤스포츠,123750,2012/12,3.63,4369,UQ
(주)알톤스포츠,123750,2013/12,4.39,6358,UQ
(주)알톤스포츠,123750,2014/12,16.16,3703,UQ
(주)알톤스포츠,123750,2015/12,-15,-3753,UQ
(주)알톤스포츠,123750,2016/12,-13.54,-23807,UQ
(주)알톤스포츠,123750,2017/12,-18.24,-1395,UQ
(주)알톤스포츠,123750,2018/12,-1.19,434,UQ
(주)알톤스포츠,123750,2019/12,-12.59,4601,UQ
(주)알톤스포츠,123750,2020/12,19.23,628,UQ
(주)알톤스포츠,123750,2021/12,24.69,-228,UQ
(주)알톤스포츠,123750,2022/12,1.91,2595,UQ
(주)알파홀딩스,117670,2012/12,13.79,5651,UQ
(주)알파홀딩스,117670,2013/12,56.69,1046,UQ
(주)알파홀딩스,117670,2014/12,4.65,9301,UQ
(주)알파홀딩스,117670,2015/12,1.16,2563,UQ
(주)알파홀딩스,117670,2016/12,-0.09,1707,UQ
(주)알파홀딩스,117670,2017/12,-1.92,-5877,UQ
(주)알파홀딩스,117670,2018/12,0.75,-2085,UQ
(주)알파홀딩스,117670,2019/12,0.45,-1943,UQ
(주)알파홀딩스,117670,2020/12,-0.47,6301,UQ
(주)알파홀딩스,117670,2021/12,0.28,4962,UQ
(주)알파홀딩스,117670,2022/12,0.89,2686,QS
(주)알피바이오,314140,2022/12,,1155,UQ
(주)압타머사이언스,291650,2020/12,-535.85,-3409,UQ
(주)압타머사이언스,291650,2021/12,-163.3,-3474,UQ
(주)압타머사이언스,291650,2022/12,-27.82,-5776,UQ
(주)애니플러스,310200,2018/12,,,UQ
(주)애니플러스,310200,2019/12,,,UQ
(주)애니플러스,310200,2020/12,-11.75,3538,UQ
(주)애니플러스,310200,2021/12,5.97,10656,UQ
(주)애니플러스,310200,2022/12,2.66,14813,UQ
(주)애드바이오텍,179530,2019/12,,,
(주)애드바이오텍,179530,2020/12,-1.6,-950,UQ
(주)애드바이오텍,179530,2021/12,-11.38,-2112,UQ
(주)애드바이오텍,179530,2022/12,-38.33,-8355,UQ
(주)액션스퀘어,205500,2014/12,,,UQ
(주)액션스퀘어,205500,2015/12,-54.68,1814,UQ
(주)액션스퀘어,205500,2016/12,-284.68,-7835,UQ
(주)액션스퀘어,205500,2017/12,999999999,-1611,UQ
(주)액션스퀘어,205500,2018/12,999999999,-13360,UQ
(주)액션스퀘어,205500,2019/12,-19.67,-4849,UQ
(주)액션스퀘어,205500,2020/12,29.98,-213,UQ
(주)액션스퀘어,205500,2021/12,-27.95,-2306,UQ
(주)액션스퀘어,205500,2022/12,-23.42,-1571,UQ
(주)액트로,290740,2018/12,184.69,11089,UQ
(주)액트로,290740,2019/12,148.52,12118,UQ
(주)액트로,290740,2020/12,119.03,-2437,UQ
(주)액트로,290740,2021/12,-16.55,235,UQ
(주)액트로,290740,2022/12,-392.52,5405,UQ
(주)앤디포스,238090,2016/12,356,12759,UQ
(주)앤디포스,238090,2017/12,151.55,5015,UQ
(주)앤디포스,238090,2018/12,24.42,5645,UQ
(주)앤디포스,238090,2019/12,3.19,9559,UQ
(주)앤디포스,238090,2020/12,6.73,6739,UQ
(주)앤디포스,238090,2021/12,12.63,3394,UQ
(주)앤디포스,238090,2022/12,-5.96,2860,UQ
(주)앤씨앤,092600,2012/12,0.49,1155,UQ
(주)앤씨앤,092600,2013/12,-111.75,-2104,UQ
(주)앤씨앤,092600,2014/12,-42.31,-233,UQ
(주)앤씨앤,092600,2015/12,148.24,6564,UQ
(주)앤씨앤,092600,2016/12,-2.15,-1065,UQ
(주)앤씨앤,092600,2017/12,-256.05,-5652,UQ
(주)앤씨앤,092600,2018/12,-1763.51,-7184,UQ
(주)앤씨앤,092600,2019/12,95.72,1106,UQ
(주)앤씨앤,092600,2020/12,6.66,3950,UQ
(주)앤씨앤,092600,2021/12,1.52,-14532,UQ
(주)앤씨앤,092600,2022/12,-0.61,15554,UQ
(주)앱코,129890,2020/12,16.96,-15666,UQ
(주)앱코,129890,2021/12,-14.7,15551,UQ
(주)앱코,129890,2022/12,-17.99,-14556,UQ
(주)야스,255440,2017/12,141.09,11661,UQ
(주)야스,255440,2018/12,3887.11,29700,UQ
(주)야스,255440,2019/12,195.76,31072,UQ
(주)야스,255440,2020/12,65.18,8159,UQ
(주)야스,255440,2021/12,30.7,25192,UQ
(주)야스,255440,2022/12,-81.11,-5084,UQ
(주)양지사,030960,2012/06,4.81,5447,UQ
(주)양지사,030960,2013/06,6.06,5757,UQ
(주)양지사,030960,2014/06,3.8,1268,UQ
(주)양지사,030960,2015/06,-3.85,1797,UQ
(주)양지사,030960,2016/06,15.25,6394,UQ
(주)양지사,030960,2017/06,30.08,4067,UQ
(주)양지사,030960,2018/06,32.69,2972,UQ
(주)양지사,030960,2019/06,12.83,-1602,UQ
(주)양지사,030960,2020/06,9.84,-1378,UQ
(주)양지사,030960,2021/06,-24.74,-35973,UQ
(주)양지사,030960,2022/06,-8.16,2057,UQ
(주)양지사,030960,2023/06,-64.49,-3094,UQ
(주)어스앤에어로스페이스,263540,2017/12,7.43,-6708,UQ
(주)어스앤에어로스페이스,263540,2018/12,-8.57,-4059,UQ
(주)어스앤에어로스페이스,263540,2019/12,-22.81,-502,UQ
(주)어스앤에어로스페이스,263540,2020/12,-9.89,388,UQ
(주)어스앤에어로스페이스,263540,2021/12,-2.98,-163,QU
(주)어스앤에어로스페이스,263540,2022/12,0.9,-3855,UQ
(주)얼라인드제네틱스,238120,2016/12,999999999,-1373,UQ
(주)얼라인드제네틱스,238120,2017/12,999999999,-24,UQ
(주)얼라인드제네틱스,238120,2018/12,999999999,-1242,UQ
(주)얼라인드제네틱스,238120,2019/12,-6.88,131,UQ
(주)얼라인드제네틱스,238120,2020/12,-3.23,-139,UQ
(주)얼라인드제네틱스,238120,2021/12,63.06,323,UQ
(주)얼라인드제네틱스,238120,2022/12,17.94,1899,UQ
(주)에너토크,019990,2012/12,55.26,3226,UQ
(주)에너토크,019990,2013/12,48.71,4814,UQ
(주)에너토크,019990,2014/12,49.61,1316,UQ
(주)에너토크,019990,2015/12,490.36,8791,UQ
(주)에너토크,019990,2016/12,999999999,667,UQ
(주)에너토크,019990,2017/12,999999999,3011,UQ
(주)에너토크,019990,2018/12,999999999,3843,UQ
(주)에너토크,019990,2019/12,135.1,2726,UQ
(주)에너토크,019990,2020/12,49.05,2453,UQ
(주)에너토크,019990,2021/12,37.46,3298,UQ
(주)에너토크,019990,2022/12,6.3,-913,UQ
(주)에스디시스템,121890,2012/12,999999999,-2429,UQ
(주)에스디시스템,121890,2013/12,999999999,-3124,UQ
(주)에스디시스템,121890,2014/12,370.77,1153,UQ
(주)에스디시스템,121890,2015/12,175.14,2230,UQ
(주)에스디시스템,121890,2016/12,-122.18,3757,UQ
(주)에스디시스템,121890,2017/12,-62.23,-12845,UQ
(주)에스디시스템,121890,2018/12,-16.49,784,UQ
(주)에스디시스템,121890,2019/12,-15.6,-3688,UQ
(주)에스디시스템,121890,2020/12,-4.91,4829,QS
(주)에스디시스템,121890,2021/12,236.95,733,UQ
(주)에스디시스템,121890,2022/12,-129.6,357,UQ
(주)에스메디,118000,2012/12,-3.05,1493,UQ
(주)에스메디,118000,2013/12,-9.68,258,UQ
(주)에스메디,118000,2014/12,-11.26,-4385,UQ
(주)에스메디,118000,2015/12,-13.06,-3662,UQ
(주)에스메디,118000,2016/12,-6.75,-3672,UQ
(주)에스메디,118000,2017/12,-7.77,-5771,UQ
(주)에스메디,118000,2018/12,-4.1,-2724,UQ
(주)에스메디,118000,2019/12,-0.08,-1432,UQ
(주)에스메디,118000,2020/12,-0.46,-83,UQ
(주)에스메디,118000,2021/12,-0.28,-1074,UQ
(주)에스메디,118000,2022/12,-0.01,-3118,UQ
(주)에스아이리소스,065420,2012/12,-2.99,-2007,UQ
(주)에스아이리소스,065420,2013/12,-2.03,445,UQ
(주)에스아이리소스,065420,2014/12,-3.52,278,UQ
(주)에스아이리소스,065420,2015/12,10.87,9039,UQ
(주)에스아이리소스,065420,2016/12,999999999,-2017,UQ
(주)에스아이리소스,065420,2017/12,-16.09,-1423,UQ
(주)에스아이리소스,065420,2018/12,-11.69,-1933,UQ
(주)에스아이리소스,065420,2019/12,1.83,-1341,UQ
(주)에스아이리소스,065420,2020/12,2.66,-4433,UQ
(주)에스아이리소스,065420,2021/12,999999999,613,UQ
(주)에스아이리소스,065420,2022/12,-193.62,-4453,UQ
(주)에스앤더블류,103230,2012/12,0.44,12338,UQ
(주)에스앤더블류,103230,2013/12,-1.62,11336,UQ
(주)에스앤더블류,103230,2014/12,0.83,6916,UQ
(주)에스앤더블류,103230,2015/12,2.42,5518,UQ
(주)에스앤더블류,103230,2016/12,999999999,97,UQ
(주)에스앤더블류,103230,2017/12,999999999,-1563,UQ
(주)에스앤더블류,103230,2018/12,999999999,-3552,UQ
(주)에스앤더블류,103230,2019/12,-114.5,-2413,UQ
(주)에스앤더블류,103230,2020/12,-38.1,-2179,UQ
(주)에스앤더블류,103230,2021/12,-4.33,-1041,UQ
(주)에스앤더블류,103230,2022/12,30.32,3691,UQ
(주)에스앤디,260970,2021/12,1604.07,9290,UQ
(주)에스앤디,260970,2022/12,1388.89,8285,UQ
(주)에스앤에스텍,101490,2012/12,3.64,9813,UQ
(주)에스앤에스텍,101490,2013/12,5.13,15256,UQ
(주)에스앤에스텍,101490,2014/12,4.74,10270,UQ
(주)에스앤에스텍,101490,2015/12,13.33,14325,UQ
(주)에스앤에스텍,101490,2016/12,12.9,12667,UQ
(주)에스앤에스텍,101490,2017/12,6.84,9522,UQ
(주)에스앤에스텍,101490,2018/12,6.69,12315,UQ
(주)에스앤에스텍,101490,2019/12,14.6,8736,UQ
(주)에스앤에스텍,101490,2020/12,30.48,7036,UQ
(주)에스앤에스텍,101490,2021/12,284.22,23964,UQ
(주)에스앤에스텍,101490,2022/12,341.73,24955,UQ
(주)에스에스알,275630,2018/12,13.33,112,UQ
(주)에스에스알,275630,2019/12,27.34,2467,UQ
(주)에스에스알,275630,2020/12,-52.87,2074,UQ
(주)에스에스알,275630,2021/12,303.53,3050,UQ
(주)에스에스알,275630,2022/12,173.32,3962,UQ
(주)에스에이엠지엔터테인먼트,419530,2022/12,0.35,-216,UQ
(주)에스에이티이엔지,351320,2020/12,,,UQ
(주)에스에이티이엔지,351320,2021/12,22.19,-6379,UQ
(주)에스에이티이엔지,351320,2022/12,11.18,1517,UQ
(주)에스엘에너지,214310,2015/12,25.57,6312,UQ
(주)에스엘에너지,214310,2016/12,-12.41,3436,UQ
(주)에스엘에너지,214310,2017/12,0.22,5068,UQ
(주)에스엘에너지,214310,2018/12,-1.39,4762,UQ
(주)에스엘에너지,214310,2019/12,-1.32,1326,UQ
(주)에스엘에너지,214310,2020/12,-3.17,-3053,UQ
(주)에스엘에너지,214310,2021/12,-2.73,-835,UQ
(주)에스엘에너지,214310,2022/12,-0.27,-10400,UQ
(주)에스엘에스바이오,246250,2016/12,4.97,811,UQ
(주)에스엘에스바이오,246250,2017/12,2.29,1155,UQ
(주)에스엘에스바이오,246250,2018/12,3.31,-245,UQ
(주)에스엘에스바이오,246250,2019/12,3.9,1995,UQ
(주)에스엘에스바이오,246250,2020/12,-3.86,678,UQ
(주)에스엘에스바이오,246250,2021/12,2.45,2258,UQ
(주)에스엘에스바이오,246250,2022/12,17.82,4034,UQ
(주)에스제이그룹,306040,2019/12,55.76,15117,UQ
(주)에스제이그룹,306040,2020/12,28.8,12420,UQ
(주)에스제이그룹,306040,2021/12,25.2,22695,UQ
(주)에스제이그룹,306040,2022/12,19.39,17996,UQ
(주)에스제이엠,123700,2012/12,-9.05,8997,UQ
(주)에스제이엠,123700,2013/12,-4.39,18160,UQ
(주)에스제이엠,123700,2014/12,-100.95,2546,UQ
(주)에스제이엠,123700,2015/12,-91.09,7682,UQ
(주)에스제이엠,123700,2016/12,999999999,9211,UQ
(주)에스제이엠,123700,2017/12,-315.66,9431,UQ
(주)에스제이엠,123700,2018/12,-4412.57,3230,UQ
(주)에스제이엠,123700,2019/12,-1738.11,7741,UQ
(주)에스제이엠,123700,2020/12,-4534.72,6452,UQ
(주)에스제이엠,123700,2021/12,-2791.77,-1329,UQ
(주)에스제이엠,123700,2022/12,-2408.19,8980,UQ
(주)에스제이엠홀딩스,025530,2012/12,999999999,2082,UQ
(주)에스제이엠홀딩스,025530,2013/12,999999999,658,UQ
(주)에스제이엠홀딩스,025530,2014/12,999999999,1872,UQ
(주)에스제이엠홀딩스,025530,2015/12,113.73,3195,UQ
(주)에스제이엠홀딩스,025530,2016/12,23.8,2398,UQ
(주)에스제이엠홀딩스,025530,2017/12,11.75,-786,UQ
(주)에스제이엠홀딩스,025530,2018/12,8.85,2380,UQ
(주)에스제이엠홀딩스,025530,2019/12,13.84,1774,UQ
(주)에스제이엠홀딩스,025530,2020/12,9.95,1219,UQ
(주)에스제이엠홀딩스,025530,2021/12,13.95,5073,UQ
(주)에스제이엠홀딩스,025530,2022/12,8.77,3144,UQ
(주)에스지글로벌,001380,2012/12,-2.97,-1012,UQ
(주)에스지글로벌,001380,2013/12,4.07,-2014,UQ
(주)에스지글로벌,001380,2014/12,5.07,-12238,UQ
(주)에스지글로벌,001380,2015/12,-0.7,4352,UQ
(주)에스지글로벌,001380,2016/12,3.56,-2152,UQ
(주)에스지글로벌,001380,2017/12,0.42,14286,UQ
(주)에스지글로벌,001380,2018/12,3.88,6939,UQ
(주)에스지글로벌,001380,2019/12,4.94,11917,UQ
(주)에스지글로벌,001380,2020/12,5.93,-1246,UQ
(주)에스지글로벌,001380,2021/12,0.55,-516,UQ
(주)에스지글로벌,001380,2022/12,1.21,12329,UQ
(주)에스지엔지,040610,2012/12,20.9,2683,UQ
(주)에스지엔지,040610,2013/12,23.14,4160,UQ
(주)에스지엔지,040610,2014/12,7.09,358,UQ
(주)에스지엔지,040610,2015/12,3.18,2595,UQ
(주)에스지엔지,040610,2016/12,5.67,2462,UQ
(주)에스지엔지,040610,2017/12,5.07,743,UQ
(주)에스지엔지,040610,2018/12,-1.36,2473,UQ
(주)에스지엔지,040610,2019/12,0.36,2044,UQ
(주)에스지엔지,040610,2020/12,0.78,203,UQ
(주)에스지엔지,040610,2021/12,-0.49,1324,UQ
(주)에스지엔지,040610,2022/12,1.22,2560,UQ
(주)에스코넥,096630,2012/12,3.22,-1501,UQ
(주)에스코넥,096630,2013/12,5.87,23406,UQ
(주)에스코넥,096630,2014/12,2.98,11952,UQ
(주)에스코넥,096630,2015/12,3.5,12277,UQ
(주)에스코넥,096630,2016/12,6.38,20066,UQ
(주)에스코넥,096630,2017/12,3.31,-4167,UQ
(주)에스코넥,096630,2018/12,1.19,26192,UQ
(주)에스코넥,096630,2019/12,-7.68,2689,UQ
(주)에스코넥,096630,2020/12,-4.88,-11640,UQ
(주)에스코넥,096630,2021/12,4.47,13905,UQ
(주)에스코넥,096630,2022/12,1.18,5558,UQ
(주)에스텍파마,041910,2012/12,12.18,5419,UQ
(주)에스텍파마,041910,2013/12,4.14,10263,UQ
(주)에스텍파마,041910,2014/12,0.14,5180,UQ
(주)에스텍파마,041910,2015/12,0.68,10423,UQ
(주)에스텍파마,041910,2016/12,10.65,8215,UQ
(주)에스텍파마,041910,2017/12,11.35,7127,UQ
(주)에스텍파마,041910,2018/12,16.45,7243,UQ
(주)에스텍파마,041910,2019/12,296.98,3924,UQ
(주)에스텍파마,041910,2020/12,912.25,4846,UQ
(주)에스텍파마,041910,2021/12,737.61,609,UQ
(주)에스텍파마,041910,2022/12,106.67,-1650,UQ
(주)에스티오,098660,2012/12,3.31,2563,UQ
(주)에스티오,098660,2013/12,0.08,5421,UQ
(주)에스티오,098660,2014/12,1.96,2309,UQ
(주)에스티오,098660,2015/12,4.78,982,UQ
(주)에스티오,098660,2016/12,4.68,4875,UQ
(주)에스티오,098660,2017/12,1.71,5002,UQ
(주)에스티오,098660,2018/12,2.15,10815,UQ
(주)에스티오,098660,2019/12,5.25,-2946,UQ
(주)에스티오,098660,2020/12,-0.47,2603,UQ
(주)에스티오,098660,2021/12,0.15,11848,UQ
(주)에스티오,098660,2022/12,3.02,4402,UQ
(주)에스티큐브,052020,2012/12,2.89,354,UQ
(주)에스티큐브,052020,2013/12,-3.75,-5953,UQ
(주)에스티큐브,052020,2014/12,-5.13,-1780,UQ
(주)에스티큐브,052020,2015/12,-16.98,-3483,UQ
(주)에스티큐브,052020,2016/12,3.86,8117,UQ
(주)에스티큐브,052020,2017/12,-20.84,-7277,UQ
(주)에스티큐브,052020,2018/12,-2.8,-704,UQ
(주)에스티큐브,052020,2019/12,1.25,3896,UQ
(주)에스티큐브,052020,2020/12,-6.19,-6483,UQ
(주)에스티큐브,052020,2021/12,-24.79,-13461,UQ
(주)에스티큐브,052020,2022/12,-31.21,-11225,UQ
(주)에스피시스템스,317830,2019/12,6.47,-2603,UQ
(주)에스피시스템스,317830,2020/12,3.64,4931,UQ
(주)에스피시스템스,317830,2021/12,-2.06,-66,UQ
(주)에스피시스템스,317830,2022/12,1.01,1662,UQ
(주)에이디칩스,054630,2012/12,-11.83,-1455,UQ
(주)에이디칩스,054630,2013/12,-11.65,-1124,UQ
(주)에이디칩스,054630,2014/12,-14.77,-2532,UQ
(주)에이디칩스,054630,2015/12,-8.55,-2366,UQ
(주)에이디칩스,054630,2016/12,5.86,-1127,UQ
(주)에이디칩스,054630,2017/12,5.9,-38,UQ
(주)에이디칩스,054630,2018/12,-8.86,-4596,UQ
(주)에이디칩스,054630,2019/12,-4.34,-4067,UQ
(주)에이디칩스,054630,2020/12,-8.64,-4727,UQ
(주)에이디칩스,054630,2021/12,-40.16,-4121,UQ
(주)에이디칩스,054630,2022/12,-0.06,-114,UQ
(주)에이디테크놀로지,200710,2014/12,74.73,12250,UQ
(주)에이디테크놀로지,200710,2015/12,30.22,1829,UQ
(주)에이디테크놀로지,200710,2016/12,-32.62,-1869,UQ
(주)에이디테크놀로지,200710,2017/12,-1.02,2904,UQ
(주)에이디테크놀로지,200710,2018/12,73.85,-8439,UQ
(주)에이디테크놀로지,200710,2019/12,16.35,17892,UQ
(주)에이디테크놀로지,200710,2020/12,9.39,15031,UQ
(주)에이디테크놀로지,200710,2021/12,19.49,1277,UQ
(주)에이디테크놀로지,200710,2022/12,4.09,32514,UQ
(주)에이루트,096690,2012/12,39.45,1574,UQ
(주)에이루트,096690,2013/12,97.77,3265,UQ
(주)에이루트,096690,2014/12,49.26,3402,UQ
(주)에이루트,096690,2015/12,196.34,2303,UQ
(주)에이루트,096690,2016/12,-12.55,-5874,UQ
(주)에이루트,096690,2017/12,-0.24,11252,UQ
(주)에이루트,096690,2018/12,-39.59,1643,UQ
(주)에이루트,096690,2019/12,0.34,387,UQ
